score,flags,address,borough,zip,units,year_built,bldg_class,owner,per_door,market_value,value_basis,assessed_value_est,last_sale_price,last_sale_date,under_70k_door,low_rate_mtge_date,low_rate_mtge_amt,est_maturity_10yr,months_to_maturity,maturing_soon,lender,bbl,acris_mortgage_url,acris_parcel_url,pluto_url,lat,lon
22.4,est. already matured,902 41 STREET,Brooklyn,11232,46,1929,C1,902 REALTY ASSOCIATES LLC,58543,2693000,assessed/0.45,2693000,,,True,2014-05-29,171538.07,2024-05-29,-26,False,"JPMORGAN CHASE BANK, N.A.",3055900010,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2014052902754002,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=3&block=5590&lot=10,https://zola.planning.nyc.gov/l/lot/3/5590/10,40.6444832,-73.9961695
22.4,maturing soon (est.),80-30 BROADWAY,Queens,11373,26,1928,C1,ELMHURST WOODSIDE LLC,58500,1521000,assessed/0.45,1521000,,,True,2021-03-09,2130000.0,2031-03-09,56,True,"CAPITAL ONE, NATIONAL ASSOCIATION",4015260010,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2021031100379003,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=4&block=1526&lot=10,https://zola.planning.nyc.gov/l/lot/4/1526/10,40.7432394,-73.8842227
22.4,maturing soon (est.),41-42 66 STREET,Queens,11377,36,1927,C1,ELMHURST WOODSIDE LLC,58556,2108000,assessed/0.45,2108000,,,True,2021-03-09,2130000.0,2031-03-09,56,True,"CAPITAL ONE, NATIONAL ASSOCIATION",4012980079,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2021031100379003,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=4&block=1298&lot=79,https://zola.planning.nyc.gov/l/lot/4/1298/79,40.7435272,-73.8982785
22.4,no low-rate-era mortgage found,79-11 146 STREET,Queens,11367,47,1956,C1,HTJ REALTY CORP.,35191,1654000,assessed/0.45,1654000,,,True,,,,,False,,4066720057,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=4&block=6672&lot=57,https://zola.planning.nyc.gov/l/lot/4/6672/57,40.7186953,-73.8162753
22.4,bulk-sale price ignored; no low-rate-era mortgage found,1725 WOODBINE STREET,Queens,11385,24,1930,C1,1723 WOODBINE LLC,35125,843000,"assessed/0.45 (sale $5,050,000 looks like bulk)",843000,5050000,2022-03-01,True,,,,,False,,4034560041,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=4&block=3456&lot=41,https://zola.planning.nyc.gov/l/lot/4/3456/41,40.7021852,-73.9074951
22.4,no low-rate-era mortgage found,160 HEBERTON AVENUE,Staten Island,10302,43,1920,D5,"PARKSIDE HOUSING DEVELOPMENT FUND CIOMPA NY, INC",35186,1513000,assessed/0.45,1513000,,,True,,,,,False,,5010200020,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=5&block=1020&lot=20,https://zola.planning.nyc.gov/l/lot/5/1020/20,40.6365355,-74.1319427
22.3,no low-rate-era mortgage found,104 LENOX AVENUE,Manhattan,10026,22,1910,C7,MALCOLM SHABAZZ LIMITED PARTNERSHIP,35364,778000,assessed/0.45,778000,,,True,,,,,False,,1015990003,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=1&block=1599&lot=3,https://zola.planning.nyc.gov/l/lot/1/1599/3,40.8014366,-73.9495953
22.3,no low-rate-era mortgage found,135 CHRYSTIE STREET,Manhattan,10002,44,1910,C7,"MHK PROPERTIES, LLC",35273,1552000,assessed/0.45,1552000,,,True,,,,,False,,1004240029,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=1&block=424&lot=29,https://zola.planning.nyc.gov/l/lot/1/424/29,40.7196514,-73.9934343
22.3,bulk-sale price ignored; maturing soon (est.); satisfaction recorded since,163 WEST 231 STREET,Bronx,10463,22,1912,C7,163 WEST 231ST STREET HEIGHTS ASSOCIATES  LLC,58682,1291000,"assessed/0.45 (sale $4,320,000 looks like bulk)",1291000,4320000,2019-08-16,True,2019-08-16,2850000.0,2029-08-16,37,True,NEW YORK COMMUNITY BANK,2032670011,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2019082100341002,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=2&block=3267&lot=11,https://zola.planning.nyc.gov/l/lot/2/3267/11,40.8785499,-73.9032285
22.3,est. already matured; financed/sold since (may be refinanced),997 KELLY STREET,Bronx,10459,31,1925,C1,"997 ASSOCIATES, INC.",35387,1097000,assessed/0.45,1097000,,,True,2014-08-25,175018.91,2024-08-25,-23,False,NEW YORK COMMERCIAL BANK,2027040037,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2014090700011002,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=2&block=2704&lot=37,https://zola.planning.nyc.gov/l/lot/2/2704/37,40.8229113,-73.8961446
22.3,bulk-sale price ignored; no low-rate-era mortgage found,1406 MERRIAM AVENUE,Bronx,10452,39,1922,D7,HIGHBRIDGE RISING HOUSING DEVELOPMENT FU ND CORP,35333,1378000,"assessed/0.45 (sale $84,680,401 looks like bulk)",1378000,84680401,2025-12-19,True,,,,,False,,2025360001,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=2&block=2536&lot=1,https://zola.planning.nyc.gov/l/lot/2/2536/1,40.8429203,-73.9245030
22.3,bulk-sale price ignored; maturing soon (est.),49 MACKAY PLACE,Brooklyn,11209,23,1934,C1,49 MACKAY REALTY LLC,58609,1348000,"assessed/0.45 (sale $3,400,000 looks like bulk)",1348000,3400000,2021-06-30,True,2021-06-30,1423645.8,2031-06-30,59,True,INVESTORS BANK,3058820075,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2021081101504002,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=3&block=5882&lot=75,https://zola.planning.nyc.gov/l/lot/3/5882/75,40.6368450,-74.0338289
22.3,maturing soon (est.),211-01 HILLSIDE AVENUE,Queens,11427,21,1949,C9,HILLSIDE CLEARVIEW APTS RLTY,58667,1232000,assessed/0.45,1232000,,,True,2020-06-26,1539823.18,2030-06-26,47,True,FLUSHING BANK,4105910050,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2020070600597002,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=4&block=10591&lot=50,https://zola.planning.nyc.gov/l/lot/4/10591/50,40.7242009,-73.7555486
22.2,est. already matured,2745 FREDRICK DOUGLASS BL,Manhattan,10039,24,1910,D1,HARLEM SHANGRI -LA HOUSING DEVELOPMENT F UND,58875,1413000,assessed/0.45,1413000,,,True,2013-02-27,16437277.0,2023-02-27,-41,False,NEW YORK CITY HOUSING DEVELOPMENT CORPORATION,1020450031,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2013030401464005,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=1&block=2045&lot=31,https://zola.planning.nyc.gov/l/lot/1/2045/31,40.8239395,-73.9415028
22.2,maturing soon (est.); est. already matured; financed/sold since (may be refinanced),515 WEST 147 STREET,Manhattan,10031,20,1930,C1,HOLY LAND MGMT LLC,70650,1413000,assessed/0.45,1413000,,,False,2015-09-25,1890496.76,2025-09-25,-10,True,"JPMORGAN CHASE BANK, N.A.",1020790021,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2015093000147001,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=1&block=2079&lot=21,https://zola.planning.nyc.gov/l/lot/1/2079/21,40.8271510,-73.9475451
22.2,maturing soon (est.); est. already matured; financed/sold since (may be refinanced),574 WEST 161 STREET,Manhattan,10032,31,1910,C1,574 W161 LLC,73785,2287325,recorded sale 2023-09-13,1631000,2287325,2023-09-13,False,2015-09-08,567104.33,2025-09-08,-10,True,SIGNATURE BANK,1021190012,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2015091600381007,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=1&block=2119&lot=12,https://zola.planning.nyc.gov/l/lot/1/2119/12,40.8360882,-73.9425293
22.2,no low-rate-era mortgage found,262 WEST 123 STREET,Manhattan,10027,20,1910,C4,C & C MGNT. L.P.,35450,709000,assessed/0.45,709000,,,True,,,,,False,,1019280057,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=1&block=1928&lot=57,https://zola.planning.nyc.gov/l/lot/1/1928/57,40.8083789,-73.9515551
22.2,no low-rate-era mortgage found,103 VERMILYEA AVENUE,Manhattan,10034,21,1914,C1,103 VERMILYEA CORP,35476,745000,assessed/0.45,745000,,,True,,,,,False,,1022260003,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=1&block=2226&lot=3,https://zola.planning.nyc.gov/l/lot/1/2226/3,40.8659824,-73.9219893
22.2,no low-rate-era mortgage found,3036 BAILEY AVENUE,Bronx,10463,41,1928,D1,3036 REALTY LLC,35415,1452000,assessed/0.45,1452000,,,True,,,,,False,,2032610005,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=2&block=3261&lot=5,https://zola.planning.nyc.gov/l/lot/2/3261/5,40.8770400,-73.9029270
22.2,maturing soon (est.),2375 MARION AVENUE,Bronx,10458,40,1931,D1,"2375 MERICO, L.L.C.",58875,2355000,assessed/0.45,2355000,,,True,2019-12-17,535000.0,2029-12-17,41,True,"JPMORGAN CHASE BANK, N.A.",2030220043,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2020010701187001,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=2&block=3022&lot=43,https://zola.planning.nyc.gov/l/lot/2/3022/43,40.8584028,-73.8958000
22.2,no low-rate-era mortgage found,1378 COLLEGE AVENUE,Bronx,10456,26,1915,C1,1378 COLLEGE AVE HOUSING DEVELOPMENT FUN D CORP,35423,921000,assessed/0.45,921000,,,True,,,,,False,,2027830032,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=2&block=2783&lot=32,https://zola.planning.nyc.gov/l/lot/2/2783/32,40.8369736,-73.9105927
22.2,est. already matured,754 EAST 161 STREET,Bronx,10456,29,1910,C1,MRC-754 EAST 161ST STREET HOUSING DEVELO PMENT FUND,58793,1705000,assessed/0.45,1705000,,,True,2014-08-26,290350.0,2024-08-26,-23,False,"THE CITY OF NEW YORK, ITS DEPARTMENT OF HOUSING",2026570009,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2014091100256001,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=2&block=2657&lot=9,https://zola.planning.nyc.gov/l/lot/2/2657/9,40.8211456,-73.9047066
22.2,bulk-sale price ignored; maturing soon (est.); est. already matured; financed/sold since (may be refinanced),1471 TAYLOR AVENUE,Bronx,10460,30,1930,C1,TAYLOR AVE ESTATES LLC,61467,1844000,"assessed/0.45 (sale $4,800,000 looks like bulk)",1844000,4800000,2019-03-20,True,2015-04-22,1079969.0,2025-04-22,-15,True,PEAPACK-GLADSTONE BANK,2038990038,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2015043000201002,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=2&block=3899&lot=38,https://zola.planning.nyc.gov/l/lot/2/3899/38,40.8372385,-73.8665968
22.2,maturing soon (est.); est. already matured; financed/sold since (may be refinanced),4018 5 AVENUE,Brooklyn,11232,28,1906,C7,"5 SUNSET PARK HOLDINGS, LLC",74357,2082000,assessed/0.45,2082000,,,False,2015-09-22,15837866.12,2025-09-22,-10,True,"BANKUNITED, N.A.",3007140044,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2015092500326003,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=3&block=714&lot=44,https://zola.planning.nyc.gov/l/lot/3/714/44,40.6504613,-74.0051642
22.2,maturing soon (est.); est. already matured; financed/sold since (may be refinanced),4714 7 AVENUE,Brooklyn,11220,37,1909,C7,SUNSET PARK HOLDINGS LLC,73730,2728000,assessed/0.45,2728000,,,False,2015-09-22,15837866.12,2025-09-22,-10,True,"BANKUNITED, N.A.",3007670043,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2015092500326003,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=3&block=767&lot=43,https://zola.planning.nyc.gov/l/lot/3/767/43,40.6438848,-74.0048250
22.2,maturing soon (est.); est. already matured; financed/sold since (may be refinanced),4710 7 AVENUE,Brooklyn,11220,37,1919,C7,SUNSET PARK HOLDINGS LLC,70000,2590000,assessed/0.45,2590000,,,True,2015-09-22,15837866.12,2025-09-22,-10,True,"BANKUNITED, N.A.",3007670038,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2015092500326003,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=3&block=767&lot=38,https://zola.planning.nyc.gov/l/lot/3/767/38,40.6441071,-74.0045944
22.2,no low-rate-era mortgage found,1125 63 STREET,Brooklyn,11219,38,1926,C1,"1125 63RD STREET, LLC",35474,1348000,assessed/0.45,1348000,,,True,,,,,False,,3057310059,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=3&block=5731&lot=59,https://zola.planning.nyc.gov/l/lot/3/5731/59,40.6294363,-74.0036531
22.2,est. already matured,1610 ST JOHNS PLACE,Brooklyn,11233,33,1924,C1,"NEW HULL STREET HOUSING DEVELOPMENT FUND  COMPANY,",58758,1939000,assessed/0.45,1939000,,,True,2011-06-24,286861.0,2021-06-24,-61,False,CITY OF NEW YORK,3013870018,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2011070100798002,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=3&block=1387&lot=18,https://zola.planning.nyc.gov/l/lot/3/1387/18,40.6699190,-73.9244212
22.2,est. already matured,322 LINDEN BOULEVARD,Brooklyn,11226,27,1922,C7,322 LINDEN BLVD. REALTY,58778,1587000,assessed/0.45,1587000,,,True,2013-06-05,165090.67,2023-06-05,-37,False,FLUSHING BANK,3048680046,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2013061700840002,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=3&block=4868&lot=46,https://zola.planning.nyc.gov/l/lot/3/4868/46,40.6524804,-73.9472247
22.2,maturing soon (est.); financed/sold since (may be refinanced); satisfaction recorded since,290 EAST 56 STREET,Brooklyn,11203,24,1930,C1,290 E56 HOLDINGS LLC,71750,1722000,assessed/0.45,1722000,,,False,2018-05-17,2325000.0,2028-05-17,22,True,NEW YORK COMMUNITY BANK,3047270016,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2018052200011002,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=3&block=4727&lot=16,https://zola.planning.nyc.gov/l/lot/3/4727/16,40.6497478,-73.9246711
22.2,maturing soon (est.),115 PARKSIDE AVENUE,Brooklyn,11226,23,1921,C1,BENSON ESTATES LLC,58870,1354000,assessed/0.45,1354000,,,True,2021-04-07,5240000.0,2031-04-07,57,True,INVESTORS BANK,3050520007,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2021040800541004,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=3&block=5052&lot=7,https://zola.planning.nyc.gov/l/lot/3/5052/7,40.6531571,-73.9655249
22.2,maturing soon (est.),121 PARKSIDE AVENUE,Brooklyn,11226,23,1921,C1,BENSON ESTATES LLC,58870,1354000,assessed/0.45,1354000,,,True,2021-04-07,5240000.0,2031-04-07,57,True,INVESTORS BANK,3050520011,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2021040800541004,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=3&block=5052&lot=11,https://zola.planning.nyc.gov/l/lot/3/5052/11,40.6532531,-73.9652834
22.2,maturing soon (est.); financed/sold since (may be refinanced),21 PENNSYLVANIA AVENUE,Brooklyn,11207,20,1930,C1,RDA PENNSYLVANIA LLC,80100,1602000,assessed/0.45,1602000,,,False,2018-05-16,632094.67,2028-05-16,22,True,BOKF,3036600005,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2018061500644001,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=3&block=3660&lot=5,https://zola.planning.nyc.gov/l/lot/3/3660/5,40.6776764,-73.8969801
22.2,est. already matured; satisfaction recorded since,28-26 44 STREET,Queens,11103,24,1929,C1,28-26 44TH STREET LLC,58875,1413000,assessed/0.45,1413000,,,True,2014-03-31,3000000.0,2024-03-31,-28,False,PONCE DE LEON FEDERAL BANK,4006990030,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2014040200473004,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=4&block=699&lot=30,https://zola.planning.nyc.gov/l/lot/4/699/30,40.7634127,-73.9113015
22.2,maturing soon (est.); financed/sold since (may be refinanced); satisfaction recorded since,31-22 42 STREET,Queens,11103,24,1915,C1,GNE 42ND ST MANAGEMENT LLC,148958,3575000,recorded sale 2023-08-11,1816000,3575000,2023-08-11,False,2018-05-25,696505.92,2028-05-25,22,True,NEW YORK COMMUNITY BANK,4006790050,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2018072001075001,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=4&block=679&lot=50,https://zola.planning.nyc.gov/l/lot/4/679/50,40.7600760,-73.9162296
22.1,maturing soon (est.); est. already matured; financed/sold since (may be refinanced),2105 CRUGER AVENUE,Bronx,10462,49,1939,D1,EMERALD 2105 CRUGER LLC,58143,2849000,assessed/0.45,2849000,,,True,2015-02-27,1910000.0,2025-02-27,-17,True,NEW YORK COMMUNITY BANK,2042870050,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2015030200241003,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=2&block=4287&lot=50,https://zola.planning.nyc.gov/l/lot/2/4287/50,40.8534410,-73.8670125
22.1,maturing soon (est.); est. already matured; financed/sold since (may be refinanced),1893 BELMONT AVENUE,Bronx,10457,28,1923,D5,HP 2132-2140 DALY & 1895 BELMONT HOUSING DEVELOPME,63250,1771000,assessed/0.45,1771000,,,True,2015-05-04,1130000.03,2025-05-04,-14,True,CUSTOMERS BANK,2029470040,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2015050600968001,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=2&block=2947&lot=40,https://zola.planning.nyc.gov/l/lot/2/2947/40,40.8450362,-73.8929476
22.1,maturing soon (est.); financed/sold since (may be refinanced); satisfaction recorded since,1670 TOWNSEND AVENUE,Bronx,10453,25,1920,C1,1670 TOWNSEND 22 LLC,35600,890000,recorded sale 2022-02-17,1500000,890000,2022-02-17,True,2020-10-06,85529.9,2030-10-06,51,True,SECRETARY OF HOUSING AND URBAN DEVELOPMENT,2028480050,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2020112401168001,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=2&block=2848&lot=50,https://zola.planning.nyc.gov/l/lot/2/2848/50,40.8455769,-73.9123883
22.1,maturing soon (est.),1690 CLAY AVENUE,Bronx,10457,23,1912,C7,GREENLAND ESTATES LLC,58957,1356000,assessed/0.45,1356000,,,True,2020-07-23,1822676.93,2030-07-23,48,True,NEW YORK COMMUNITY BANK,2028890008,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2020081000688004,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=2&block=2889&lot=8,https://zola.planning.nyc.gov/l/lot/2/2889/8,40.8439788,-73.9046017
22.1,maturing soon (est.),3604 OLINVILLE AVENUE,Bronx,10467,49,1929,D1,HEIGHTS REALTY CO LLC,58980,2890000,assessed/0.45,2890000,,,True,2021-07-28,79853.6,2031-07-28,60,True,"JPMORGAN CHASE BANK, NA",2046460009,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2021080201539005,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=2&block=4646&lot=9,https://zola.planning.nyc.gov/l/lot/2/4646/9,40.8799409,-73.8669125
22.1,maturing soon (est.),362 MAPLE STREET,Brooklyn,11225,36,1926,C1,MAPLE 3 LLC,59000,2124000,assessed/0.45,2124000,,,True,2021-12-16,2597226.61,2031-12-16,65,True,NEW YORK COMMUNITY BANK,3047960030,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2021122000488001,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=3&block=4796&lot=30,https://zola.planning.nyc.gov/l/lot/3/4796/30,40.6607346,-73.9485410
22.1,maturing soon (est.),103-02 117 STREET,Queens,11419,34,1922,C1,DESI PROPERTIES LLC,58971,2005000,assessed/0.45,2005000,,,True,2021-02-03,310919.0,2031-02-03,55,True,JPMORGAN CHASE BANK NA,4095540006,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2021020801003001,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=4&block=9554&lot=6,https://zola.planning.nyc.gov/l/lot/4/9554/6,40.6871797,-73.8268333
